FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
0,0,Libya,,,2020-11-06 22:19:46.375077,2020-11-06 00:00:00.000000,1:04:33.947187,0,40,100,1.51379930,2.31376143,3.61793634,104017,158985,248598,54379,89838,150215,0.79140360,1.30744995,2.18613038,0.10593014,0.20493010,0.33858774
