FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
0,0,NewZealand,,,2020-10-27 04:13:24.839831,2020-10-27 00:00:00.000000,0:40:30.832602,0,40,100,0.00476108,0.00901467,0.01892379,229,434,912,130,253,500,0.00270409,0.00526387,0.01038320,0.28882904,0.47523724,0.75013160
