FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
51685,0,USVirginiaManassasPark,Virginia,Manassas Park,2020-12-15 09:45:15.934383,2020-12-15 00:00:00.000000,0:48:22.202119,18,40,100,3.86949546,7.85149530,12.82180387,676,1372,2240,284,655,1156,1.62979301,3.74934661,6.61546676,0.43362196,0.75281857,1.45969156
