FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
0,0,Slovakia,,,2020-11-12 15:34:01.164712,2020-11-12 00:00:00.000000,1:10:46.870763,0,40,100,1.76796319,2.71989198,4.93569634,96524,148496,269471,56290,87975,170346,1.03102900,1.61138098,3.12009649,0.15364977,0.23375706,0.36972378
