FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
0,0,ChinaShaanxi,Shaanxi,,2020-11-25 18:47:50.259617,2020-11-25 00:00:00.000000,0:26:03.400601,0,40,100,0.00019275,0.00051155,0.00136738,74,197,528,48,116,305,0.00012492,0.00030149,0.00079020,0.10183586,0.19840144,0.42274635
