FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
0,0,Azerbaijan,,,2020-11-15 00:04:18.030219,2020-11-15 00:00:00.000000,1:25:56.841298,0,40,100,0.63665658,0.90944261,1.43570965,64551,92209,145569,40773,59849,100245,0.40213904,0.59028228,0.98869396,0.19762681,0.26619511,0.34999357
