FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
0,3541,CanadaOntarioKingstonFrontenacLennox&Addington,Ontario,Kingston Frontenac Lennox & Addington,2020-12-07 16:04:16.408666,2020-12-07 00:00:00.000000,0:33:34.812409,0,40,100,0.11626429,0.18179167,0.29129154,240,375,602,125,194,322,0.06092114,0.09428434,0.15594956,0.22695916,0.47637754,0.73585647
