FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
13237,0,USGeorgiaPutnam,Georgia,Putnam,2020-11-26 19:23:08.587744,2020-11-26 00:00:00.000000,0:42:17.820230,0,40,100,0.91699130,3.34951063,7.37529204,202,740,1631,152,514,1074,0.68829412,2.32547763,4.85876005,0.14456002,0.33292894,0.66828339
