FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
0,3535,CanadaOntarioHaliburtonKawarthaPineridge,Ontario,Haliburton Kawartha Pineridge,2020-12-10 18:46:50.143299,2020-12-10 00:00:00.000000,0:40:23.546643,0,40,100,0.29714109,0.50182959,0.96648827,551,931,1794,273,487,983,0.14738055,0.26245868,0.52997300,0.24489531,0.42136992,0.79720431
