FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
0,0,Indonesia,,,2020-11-14 22:21:23.326914,2020-11-14 00:00:00.000000,1:36:08.480792,0,40,100,0.09359264,0.14605480,0.23315841,255997,399494,637743,133502,228136,374949,0.04880829,0.08340638,0.13708126,0.21384912,0.28289227,0.43539706
