FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
13031,0,USGeorgiaBulloch,Georgia,Bulloch,2020-11-09 14:54:11.703539,2020-11-09 00:00:00.000000,1:24:51.593624,0,40,100,0.48268487,0.94916836,1.84102812,384,755,1465,245,472,890,0.30882344,0.59291500,1.11837233,0.30675546,0.57924162,1.37084383
