FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
0,0,Ukraine,,,2020-12-01 17:09:47.421157,2020-12-01 00:00:00.000000,1:47:35.123840,0,40,100,1.53771808,2.02536659,2.75582253,672501,885768,1205224,422419,565805,759831,0.96588863,1.29374955,1.73740274,0.15717473,0.20973566,0.29091142
