FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
0,1307,CanadaNewBrunswickZone7(Miramichiarea),New Brunswick,Zone 7 (Miramichi area),2020-11-13 12:50:08.015829,2020-11-13 00:00:00.000000,0:26:18.789301,0,40,100,0.00855166,0.01808941,0.03455726,3,7,14,2,5,10,0.00525901,0.01248132,0.02431331,0.00313033,0.03045940,0.10906214
