FIPS,HR_UID,nameid,province,region,analysisTime,dates,compute_time,divergences,draws,tunes,pointprevalence_025,pointprevalence_50,pointprevalence_975,pointinfections_025,pointinfections_50,pointinfections_975,pointinfectious_025,pointinfectious_50,pointinfectious_975,pointinfectiousprevalence_025,pointinfectiousprevalence_50,pointinfectiousprevalence_975,infectrate_025,infectrate_50,infectrate_975
13037,0,USGeorgiaCalhoun,Georgia,Calhoun,2020-11-26 19:42:02.078041,2020-11-26 00:00:00.000000,0:25:27.041106,0,40,100,0.89746019,2.09583804,6.26721470,55,129,387,38,87,255,0.61638393,1.41337075,4.12126971,0.09770598,0.20597812,0.59513027
